"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","GRC","Greece","2013","2013",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","GRC","Greece","2014","2014",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","GRC","Greece","2015","2015",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","HUN","Hungary","2010","2010",0,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","HUN","Hungary","2011","2011",0,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","HUN","Hungary","2012","2012",0,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","HUN","Hungary","2013","2013",0,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","HUN","Hungary","2014","2014",0,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","HUN","Hungary","2015","2015",0,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","HUN","Hungary","2016","2016",0,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","HUN","Hungary","2010","2010",0,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","HUN","Hungary","2011","2011",0,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","HUN","Hungary","2012","2012",0,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","HUN","Hungary","2013","2013",0,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","HUN","Hungary","2014","2014",0,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","HUN","Hungary","2015","2015",0,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","HUN","Hungary","2016","2016",0,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","IRL","Ireland","2010","2010",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","IRL","Ireland","2011","2011",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","IRL","Ireland","2012","2012",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","IRL","Ireland","2013","2013",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","IRL","Ireland","2014","2014",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","IRL","Ireland","2015","2015",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","IRL","Ireland","2016","2016",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","IRL","Ireland","2010","2010",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","IRL","Ireland","2011","2011",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","IRL","Ireland","2012","2012",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","IRL","Ireland","2013","2013",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","IRL","Ireland","2014","2014",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","IRL","Ireland","2015","2015",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","IRL","Ireland","2016","2016",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","ITA","Italy","2010","2010",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","ITA","Italy","2011","2011",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","ITA","Italy","2012","2012",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","ITA","Italy","2013","2013",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","ITA","Italy","2014","2014",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","ITA","Italy","2015","2015",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","ITA","Italy","2016","2016",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","ITA","Italy","2010","2010",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","ITA","Italy","2011","2011",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","ITA","Italy","2012","2012",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","ITA","Italy","2013","2013",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","ITA","Italy","2014","2014",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","ITA","Italy","2015","2015",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","ITA","Italy","2016","2016",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","KOR","Korea","2010","2010",48,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","KOR","Korea","2011","2011",51.1,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","KOR","Korea","2012","2012",56.5,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","KOR","Korea","2013","2013",61,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","KOR","Korea","2014","2014",63.2,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","KOR","Korea","2015","2015",66.8,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","KOR","Korea","2016","2016",67.7,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","KOR","Korea","2010","2010",23738,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","KOR","Korea","2011","2011",25448,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","KOR","Korea","2012","2012",28253,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","KOR","Korea","2013","2013",30652,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","KOR","Korea","2014","2014",31871,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","KOR","Korea","2015","2015",34099,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","KOR","Korea","2016","2016",34720,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","NLD","Netherlands","2010","2010",89,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","NLD","Netherlands","2011","2011",89.2,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","NLD","Netherlands","2012","2012",88,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","NLD","Netherlands","2013","2013",85.7,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","NLD","Netherlands","2014","2014",84.5,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","NLD","Netherlands","2015","2015",84.1,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","NLD","Netherlands","2016","2016",87.3,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","NLD","Netherlands","2010","2010",14788,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","NLD","Netherlands","2011","2011",14890,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","NLD","Netherlands","2012","2012",14744,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","NLD","Netherlands","2013","2013",14401,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","NLD","Netherlands","2014","2014",14251,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","NLD","Netherlands","2015","2015",14246,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","NLD","Netherlands","2016","2016",14400,"E","Estimated value"
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","NZL","New Zealand","2010","2010",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","NZL","New Zealand","2011","2011",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","NZL","New Zealand","2012","2012",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","NZL","New Zealand","2013","2013",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","NZL","New Zealand","2014","2014",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","NZL","New Zealand","2015","2015",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","NZL","New Zealand","2016","2016",0,,
"PHINSUPI","Supplementary private health insurance coverage","TOTPOPTX","% of total population","NZL","New Zealand","2017","2017",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","NZL","New Zealand","2010","2010",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","NZL","New Zealand","2011","2011",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","NZL","New Zealand","2012","2012",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","NZL","New Zealand","2013","2013",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","NZL","New Zealand","2014","2014",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","NZL","New Zealand","2015","2015",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","NZL","New Zealand","2016","2016",0,,
"PHINSUPI","Supplementary private health insurance coverage","EFFPEREF","Thousands of persons","NZL","New Zealand","2017","2017",0,,
